Volume [m^3],Pressure [Pa],Velocity [m/s]
5.35E-09,195689.953,1.69739857
5.35E-09,195672.71,1.33416335
5.35E-09,196021.055,1.74931676
5.35E-09,195994.92,1.4071479
5.35E-09,195691.982,1.77812482
5.35E-09,195666.738,1.43281282
5.35E-09,195340.57,1.85403042
5.35E-09,195341.098,1.88601573
5.35E-09,194982.845,1.88059403
5.35E-09,194988.634,1.913734
5.35E-09,195332.091,1.89467448
5.35E-09,195318.435,1.92455539
5.35E-09,194975.743,1.91993141
5.35E-09,194965.153,1.94861318
5.35E-09,195352.293,1.73011618
5.35E-09,195346.281,1.3611343
5.35E-09,195004.539,1.76404785
5.35E-09,195017.481,1.38955653
5.35E-09,195353.957,1.80819902
5.35E-09,195334.384,1.46021779
5.35E-09,195005.356,1.83927211
5.35E-09,194997.172,1.48873572
3.38E-09,195974.792,0.440553261
1.92E-11,195974.792,0.440553261
2.96E-09,195600.968,0.448088558
9.00E-13,195600.968,0.448088558
5.35E-09,195972.202,0.676242305
1.62E-09,195941.921,0.419628352
5.35E-09,195649.288,0.685801471
1.31E-09,195629.35,0.431637225
2.55E-09,195311.464,0.447574469
2.21E-09,195033.281,0.43228017
5.33E-09,195336.11,0.699382325
1.03E-09,195326.229,0.438404285
5.28E-09,195040.051,0.716537586
7.96E-10,195045.89,0.461451369
5.35E-09,195986.591,0.890800086
3.41E-09,195964.321,0.60705059
5.35E-09,195655.731,0.902121357
3.11E-09,195634.441,0.632419587
5.35E-09,195983.728,0.993386871
3.82E-09,195968.534,0.667771967
5.35E-09,195660.643,1.0084841
3.53E-09,195633.283,0.693606949
5.35E-09,195336.281,0.913600264
2.82E-09,195313.947,0.656089385
5.35E-09,195027.048,0.924494276
2.52E-09,195042.14,0.674967716
5.35E-09,195334.53,1.02480801
3.24E-09,195315.882,0.722679402
5.35E-09,195011.698,1.04274408
2.95E-09,195002.353,0.759052407
5.35E-09,194609.384,1.273228
5.35E-09,194632.943,1.3016322
5.35E-09,194227.925,1.28659503
5.35E-09,194252.57,1.31390948
5.35E-09,194611.775,1.67469341
5.35E-09,194624.899,1.71454677
5.35E-09,194231.227,1.70086682
5.35E-09,194243.179,1.74322391
5.35E-09,194662.251,1.17407075
5.29E-09,194693.222,0.867650664
5.35E-09,194284.421,1.18431158
5.22E-09,194327.494,0.882139984
5.35E-09,194656.66,1.55949393
5.35E-09,194674.22,1.20688466
5.35E-09,194269.344,1.58886863
5.35E-09,194288.137,1.22647068
5.35E-09,193834.975,1.29948847
5.35E-09,193843.893,1.32556292
5.35E-09,193416.467,1.31357859
5.35E-09,193415.245,1.34140404
5.35E-09,193835.235,1.72758203
5.35E-09,193837.589,1.77247258
5.35E-09,193417.883,1.75546465
5.35E-09,193410.966,1.80332654
5.35E-09,193851.858,1.1901105
5.10E-09,193858.995,0.888836467
5.35E-09,193402.776,1.20835165
4.95E-09,193392.109,0.915292306
5.35E-09,193851.308,1.61834627
5.35E-09,193845.513,1.2448957
5.35E-09,193413.026,1.65066292
5.35E-09,193393.503,1.26752897
5.35E-09,194613.302,1.90787356
5.35E-09,194623.21,1.94144444
5.35E-09,194232.828,1.93595961
5.35E-09,194241.691,1.96937557
5.35E-09,194611.009,1.94626865
5.35E-09,194602.569,1.97292894
5.35E-09,194235.946,1.97363127
5.35E-09,194224.237,1.99807678
5.35E-09,194643.222,1.7981876
5.35E-09,194662.723,1.41818132
5.35E-09,194257.553,1.83217577
5.35E-09,194278.159,1.44663037
5.35E-09,194641.288,1.87055511
5.35E-09,194640.784,1.51729425
5.35E-09,194256.687,1.90211123
5.35E-09,194255.211,1.54685218
5.35E-09,193838.106,1.9648912
5.35E-09,193840.268,1.99795913
5.35E-09,193425.237,1.99475202
5.35E-09,193419.299,2.02762794
5.35E-09,193842.434,2.00187543
5.35E-09,193822.137,2.02429131
5.35E-09,193426.559,2.03075188
5.35E-09,193398.476,2.05120104
5.35E-09,193850.283,1.8668759
5.35E-09,193858.496,1.47581096
5.35E-09,193422.725,1.90268566
5.35E-09,193420.213,1.50692269
5.35E-09,193852.688,1.93466262
5.35E-09,193838.441,1.57815827
5.35E-09,193431.168,1.96829378
5.35E-09,193402.477,1.61047607
1.90E-09,194706.103,0.401321806
1.61E-09,194365.892,0.444694415
5.20E-09,194709.203,0.741158325
5.86E-10,194725.519,0.499485632
5.07E-09,194318.825,0.762318879
4.06E-10,194339.173,0.533621812
1.35E-09,193877.869,0.553659692
1.10E-09,193404.38,0.605120607
4.90E-09,193847.026,0.781424172
2.56E-10,193851.581,0.587059719
4.68E-09,193395.742,0.811106259
1.38E-10,193375.954,0.695328854
5.35E-09,194676.971,0.935012343
2.23E-09,194687.752,0.696225325
5.35E-09,194286.66,0.942421767
1.94E-09,194296.519,0.722633818
5.35E-09,194669.913,1.06078734
2.66E-09,194690.668,0.807371445
5.35E-09,194282.299,1.08260881
2.38E-09,194302.443,0.855233345
5.35E-09,193850.729,0.947912341
1.64E-09,193848.896,0.752940505
5.35E-09,193406.504,0.956698955
1.35E-09,193413.509,0.788114951
5.35E-09,193850.756,1.10688961
2.09E-09,193847.402,0.895813929
5.35E-09,193412.087,1.13054648
1.80E-09,193404.768,0.938816766
5.35E-09,198333.233,1.48948359
5.35E-09,198327.697,1.54950827
5.35E-09,198072.181,1.5138214
5.35E-09,198065.12,1.57513876
5.35E-09,198315.54,1.17996522
5.35E-09,198305.175,1.25862492
5.35E-09,198049.925,1.19825557
5.35E-09,198035.785,1.27897835
5.35E-09,198304.387,1.46711858
5.35E-09,198291.925,1.22710254
5.35E-09,198047.406,1.49186781
5.35E-09,198034.287,1.24401999
5.35E-09,198294.522,1.23752287
5.35E-09,198283.481,1.0787795
5.35E-09,198033.237,1.25804932
5.35E-09,198020.021,1.09328764
5.35E-09,197806.396,1.53960615
5.35E-09,197796.799,1.60209745
5.35E-09,197535.548,1.56653828
5.35E-09,197523.096,1.63004819
5.35E-09,197787.099,1.21817192
5.35E-09,197766.017,1.30092773
5.35E-09,197520.855,1.23987816
5.35E-09,197497.696,1.32464646
5.35E-09,197786.524,1.51784624
5.35E-09,197772.235,1.2627229
5.35E-09,197519.988,1.5446318
5.35E-09,197504.592,1.28274989
5.35E-09,197774.234,1.28004968
5.35E-09,197757.765,1.10942144
5.35E-09,197511.828,1.30312335
5.35E-09,197492.831,1.12592715
5.35E-09,198307.981,0.841466516
5.35E-09,198298.413,0.928884073
5.35E-09,198038.923,0.847239091
5.35E-09,198027.615,0.938231909
5.15E-09,198292.087,0.474381496
5.35E-09,198275.594,0.546611398
4.89E-09,198020.582,0.504345816
5.29E-09,198018.208,0.577015369
5.35E-09,198285.04,0.933376131
5.35E-09,198277.314,0.811808254
5.35E-09,198014.76,0.943782511
5.35E-09,198006.905,0.814110589
4.92E-09,198267.997,0.634968075
2.94E-09,198275.233,0.534837379
4.60E-09,197987.05,0.658832605
2.62E-09,197990.325,0.584148968
5.35E-09,197778.975,0.854308456
5.35E-09,197753.894,0.949023997
5.35E-09,197515.839,0.864970167
5.35E-09,197485.838,0.963406958
4.57E-09,197770.689,0.537779503
5.02E-09,197740.13,0.611801888
4.28E-09,197506.569,0.557555711
4.73E-09,197465.68,0.63743091
5.35E-09,197759.342,0.95669089
5.35E-09,197745.207,0.821244819
5.35E-09,197501.118,0.970810473
5.35E-09,197477.827,0.827871422
4.30E-09,197747.949,0.679632608
2.29E-09,197736.606,0.601834126
4.01E-09,197487.787,0.700830314
1.97E-09,197451.168,0.615000354
5.35E-09,198277.804,0.920034753
5.21E-09,198272.717,0.588088888
5.35E-09,198018.774,0.925619707
5.03E-09,198006.65,0.599310987
5.35E-09,198274.143,0.804207021
3.24E-09,198271.707,0.547444103
5.35E-09,198006.576,0.804932588
2.91E-09,197997.376,0.549328163
2.06E-10,198292.241,0.537315992
7.63E-11,198006.65,0.599310987
5.35E-09,197759.415,0.934265658
4.76E-09,197749.276,0.613156633
5.35E-09,197496.449,0.945263018
4.44E-09,197494.977,0.629548473
5.35E-09,197743.126,0.807134811
2.58E-09,197725.871,0.551051066
5.35E-09,197480.902,0.810015777
2.24E-09,197475.386,0.549779808
8.74E-12,197749.276,0.613156633
4.48E-09,198274.04,0.583428737
4.05E-10,198278.827,0.404106294
4.20E-09,197996.895,0.585912461
2.67E-10,198010.601,0.394514593
3.41E-10,198280.772,0.43236126
2.14E-10,197979.259,0.447694581
3.88E-09,197735.616,0.587270346
1.56E-10,197716.836,0.43612814
3.52E-09,197472.724,0.590271471
7.48E-11,197509.018,0.475410712
1.16E-10,197771.113,0.491060317
4.72E-11,197472.724,0.590271471
5.35E-09,197256.844,1.59423121
5.35E-09,197244.219,1.658243
5.35E-09,196969.34,1.62201414
5.35E-09,196958.324,1.68598094
5.35E-09,197248.473,1.26258299
5.35E-09,197228.062,1.34899818
5.35E-09,196965.583,1.28552585
5.35E-09,196950.846,1.37319986
5.35E-09,197244.72,1.57172127
5.35E-09,197228.435,1.30310344
5.35E-09,196960.401,1.59855833
5.35E-09,196943.712,1.32285005
5.35E-09,197241.823,1.32665219
5.35E-09,197221.035,1.1415836
5.35E-09,196961.775,1.35000073
5.35E-09,196944.596,1.15539531
5.35E-09,196670.691,1.64916624
5.35E-09,196661.644,1.71313383
5.35E-09,196358.115,1.67573971
5.35E-09,196351.348,1.73980399
5.35E-09,196665.605,1.30776552
5.35E-09,196655.218,1.39701539
5.35E-09,196345.411,1.32790933
5.35E-09,196339.43,1.41989521
5.35E-09,196661.748,1.62508059
5.35E-09,196645.526,1.34197263
5.35E-09,196348.768,1.65172651
5.35E-09,196332.149,1.36179694
5.35E-09,196663.963,1.37258933
5.35E-09,196649.403,1.16672493
5.35E-09,196347.187,1.39428582
5.35E-09,196333.121,1.17668433
5.35E-09,197246.025,0.876359986
5.35E-09,197222.621,0.977620663
5.35E-09,196966.97,0.887496433
5.35E-09,196958.352,0.990615416
3.99E-09,197238.198,0.574281998
4.45E-09,197208.049,0.65745566
3.69E-09,196958.223,0.590295257
4.16E-09,196956.434,0.675551149
5.35E-09,197240.026,0.98465184
5.35E-09,197207.38,0.833706529
5.35E-09,196967.327,0.997750082
5.35E-09,196959.522,0.839677995
3.71E-09,197242.802,0.720757791
1.64E-09,197196.341,0.631335355
3.41E-09,196984.976,0.739149515
1.33E-09,196981.863,0.643377134
5.35E-09,196670.657,0.898069581
5.35E-09,196668.339,1.00252659
5.35E-09,196347.248,0.902771584
5.35E-09,196351.919,1.01241993
3.40E-09,196675.435,0.607840142
3.87E-09,196674.287,0.695677983
3.11E-09,196353.822,0.624169957
3.58E-09,196362.307,0.717976538
5.35E-09,196670.525,1.00838793
5.32E-09,196667.065,0.84270368
5.35E-09,196341.976,1.01564767
5.26E-09,196341.133,0.843550797
3.11E-09,196682.187,0.756747341
1.06E-09,196685.381,0.654747672
2.82E-09,196332.741,0.773957256
8.27E-10,196341.33,0.673155259
5.35E-09,197222.712,0.956371739
4.13E-09,197227.519,0.645428844
5.35E-09,196938.312,0.964484203
3.83E-09,196937.7,0.658738618
5.35E-09,197203.679,0.811658606
1.91E-09,197192.731,0.545776452
5.35E-09,196938.192,0.815262668
1.58E-09,196939.289,0.566074642
5.35E-09,196637.258,0.970620187
3.53E-09,196633.111,0.66959794
5.35E-09,196316.885,0.978904469
3.23E-09,196302.456,0.68408033
5.34E-09,196646.88,0.819080257
1.29E-09,196643.013,0.603037104
5.30E-09,196326.14,0.824140947
1.03E-09,196325.143,0.621259889
3.10E-09,197179.764,0.598310889
2.29E-11,197179.764,0.598310889
2.67E-09,196932.185,0.600029743
1.61E-12,196932.185,0.600029743
9.15E-12,197179.764,0.598310889
4.16E-14,196932.185,0.600029743
2.31E-09,196676.311,0.608947673
1.99E-09,196338.408,0.639297537
7.23E-11,198292.087,0.474381496
2.48E-10,198275.594,0.546611398
4.58E-12,198020.582,0.504345816
2.09E-11,198018.208,0.577015369
2.33E-11,198267.997,0.634968075
4.95E-14,197987.05,0.658832605
5.35E-09,196032.957,1.70227103
5.35E-09,196029.009,1.76623072
5.35E-09,195691.405,1.72926962
5.35E-09,195693.601,1.79296747
5.35E-09,196011.464,1.34741673
5.35E-09,196006.24,1.44245612
5.35E-09,195669.342,1.36781787
5.35E-09,195662.382,1.46579725
5.35E-09,196022.718,1.67891284
5.35E-09,196009.032,1.38331342
5.35E-09,195686.31,1.70703845
5.35E-09,195676.764,1.40647381
5.35E-09,196018.977,1.41594845
5.35E-09,196005.958,1.18742214
5.35E-09,195680.304,1.43824315
5.35E-09,195669.746,1.19917847
5.35E-09,195338.491,1.7572032
5.35E-09,195344.825,1.82057759
5.35E-09,194978.591,1.78615697
5.35E-09,194987.016,1.84915418
5.35E-09,195315.244,1.38876831
5.35E-09,195308.049,1.48986337
5.35E-09,194952.744,1.41092492
5.35E-09,194949.88,1.51468656
5.35E-09,195341.361,1.73606201
5.35E-09,195339.031,1.43092911
5.35E-09,194989.713,1.76589978
5.35E-09,194996.143,1.45623544
5.35E-09,195331.447,1.4610381
5.35E-09,195325.237,1.21094459
5.35E-09,194973.005,1.48422303
5.35E-09,194973.001,1.22277365
5.35E-09,196008.629,0.904618598
5.35E-09,196007.303,1.02189031
5.35E-09,195665.818,0.908534295
5.35E-09,195659.243,1.03298275
2.81E-09,195997.015,0.638040087
3.30E-09,196004.705,0.739755702
2.52E-09,195662.598,0.651671273
3.01E-09,195662.208,0.761012113
5.35E-09,196012.673,1.02194811
5.16E-09,196010.985,0.846666663
5.35E-09,195667.102,1.02811149
5.03E-09,195671.657,0.850483406
2.52E-09,196010.294,0.790715013
6.16E-10,196021.547,0.691743344
2.22E-09,195645.481,0.808901429
4.35E-10,195666.033,0.708055233
5.35E-09,195300.882,0.912707357
5.35E-09,195293.12,1.04446718
5.35E-09,194926.387,0.918784297
5.35E-09,194924.76,1.05583986
2.23E-09,195289.927,0.667418108
2.73E-09,195280.285,0.783977945
1.94E-09,194916.899,0.685948493
2.44E-09,194885.839,0.811965385
5.35E-09,195318.699,1.03435836
4.85E-09,195325.032,0.853241263
5.35E-09,194945.485,1.03959938
4.63E-09,194955.798,0.856205782
1.93E-09,195312.895,0.828041877
2.82E-10,195336.471,0.732725066
1.63E-09,194926.546,0.847861694
1.61E-10,194932.54,0.768299103
5.35E-09,195992.669,0.990836579
2.93E-09,195983.336,0.706204661
5.35E-09,195658.213,1.00529961
2.63E-09,195639.452,0.733511362
5.22E-09,195999.555,0.83368764
8.01E-10,196001.956,0.638750521
5.10E-09,195660.601,0.844389261
5.97E-10,195652.902,0.65839902
5.35E-09,195323.721,1.02133234
2.33E-09,195290.853,0.765496982
5.35E-09,195003.988,1.03987448
2.03E-09,195017.164,0.801204175
4.95E-09,195317.478,0.856715326
4.20E-10,195314.453,0.679595257
4.76E-09,194983.147,0.87128125
2.73E-10,194988.743,0.706310736
1.69E-09,196013.842,0.661060536
1.42E-09,195670.784,0.677084021
1.17E-09,195329.826,0.696358731
9.38E-10,194986.502,0.716080738
5.35E-09,194617.486,1.81648702
5.35E-09,194623.631,1.87848224
5.35E-09,194250.078,1.84800654
5.35E-09,194248.321,1.90899752
5.35E-09,194587.878,1.43487889
5.35E-09,194595.039,1.54056616
5.35E-09,194238.127,1.46053715
5.35E-09,194231.662,1.56844705
5.35E-09,194626.661,1.79654862
5.35E-09,194636.743,1.48215945
5.35E-09,194251.743,1.82794064
5.35E-09,194260.044,1.5088051
5.35E-09,194606.826,1.50789697
5.35E-09,194608.192,1.23396395
5.35E-09,194236.599,1.53213607
5.35E-09,194236.836,1.24615223
5.35E-09,193867.948,1.88053879
5.35E-09,193858.146,1.9404024
5.35E-09,193465.134,1.91395387
5.35E-09,193447.33,1.97252858
5.35E-09,193859.152,1.48751232
5.35E-09,193846.331,1.59802132
5.35E-09,193458.537,1.51606309
5.35E-09,193430.893,1.6286093
5.35E-09,193857.669,1.86062195
5.35E-09,193856.905,1.53675099
5.35E-09,193441.931,1.89480452
5.35E-09,193429.852,1.56526955
5.35E-09,193851.058,1.55733211
5.35E-09,193844.919,1.26128464
5.35E-09,193439.997,1.58377313
5.35E-09,193418.555,1.27635228
5.35E-09,194550.031,0.925729761
5.35E-09,194581.827,1.06783036
5.35E-09,194233.428,0.936466719
5.35E-09,194244.619,1.08345966
1.64E-09,194504.351,0.703381619
2.16E-09,194539.204,0.843649402
1.35E-09,194236.663,0.708147656
1.87E-09,194253.028,0.874565395
5.35E-09,194575.458,1.04442508
4.36E-09,194573.538,0.859316308
5.35E-09,194204.25,1.05088163
4.04E-09,194187.226,0.86065787
1.34E-09,194571.766,0.872434269
7.20E-11,194571.717,0.816617441
1.04E-09,194185.546,0.900808411
1.81E-11,194187.226,0.86065787
5.35E-09,193856.277,0.947824227
5.35E-09,193869.603,1.10368432
5.35E-09,193445.228,0.962793436
5.35E-09,193442.014,1.12129642
1.06E-09,193840.144,0.704996419
1.59E-09,193898.681,0.903418102
7.69E-10,193397.592,0.717410009
1.30E-09,193439.651,0.925266437
5.35E-09,193835.708,1.0585284
3.68E-09,193840.287,0.856948728
5.32E-09,193433.348,1.06665382
3.33E-09,193411.104,0.850259389
7.56E-10,193828.398,0.934176103
4.84E-13,193840.287,0.856948728
5.22E-10,193437.782,0.973120778
5.35E-09,194650.71,1.06006515
1.73E-09,194663.82,0.839661807
5.35E-09,194274.537,1.0812968
1.43E-09,194280.929,0.876989087
4.52E-09,194621.412,0.889739153
1.56E-10,194613.95,0.748118383
4.24E-09,194277.63,0.915459158
6.98E-11,194280.732,0.822732664
5.35E-09,193855.557,1.10452258
1.13E-09,193848.249,0.915146583
5.35E-09,193417.818,1.12875908
8.42E-10,193401.215,0.95909278
3.90E-09,193850.487,0.944962584
1.78E-11,193850.487,0.944962584
3.53E-09,193407.333,0.971720218
5.09E-13,193407.333,0.971720218
7.33E-10,194611.26,0.738107719
5.51E-10,194217.685,0.764103124
3.95E-10,193845.778,0.784215871
2.64E-10,193433.022,0.798278377
6.13E-10,192988.828,0.934733837
4.34E-10,192535.357,0.964638066
2.84E-10,192055.045,1.00150027
1.64E-10,191533.211,1.04581141
7.48E-11,190999.238,1.10825435
1.98E-11,190394.42,1.19060106
6.77E-13,189740.12,1.21855754
5.67E-10,193005.91,0.975533672
3.94E-10,192548.733,1.0109875
1.64E-09,192999.177,0.832020042
5.17E-09,192988.554,1.09986733
1.37E-09,192546.447,0.822855708
5.03E-09,192532.983,1.11222037
5.15E-09,192994.493,1.1263946
5.35E-09,192984.709,1.52786702
5.01E-09,192535.488,1.13783036
5.35E-09,192524.059,1.54386297
2.49E-10,192065.774,1.05733172
1.36E-10,191536.893,1.12050897
1.13E-09,192069.316,0.80608091
4.86E-09,192047.778,1.12729959
9.08E-10,191387.548,0.77932046
4.64E-09,191494.716,1.14562119
4.83E-09,192046.598,1.15159978
5.35E-09,192035.034,1.56039335
4.61E-09,191496.766,1.17000383
5.35E-09,191508.202,1.57781713
2.28E-09,193000.796,1.15501287
1.99E-09,192543.13,1.18525438
2.74E-09,193004.307,1.1764869
2.45E-09,192539.904,1.20545687
5.35E-09,192999.958,1.39409757
5.35E-09,192995.667,1.81416498
5.35E-09,192541.279,1.40858858
5.35E-09,192534.935,1.84339463
5.35E-09,192998.033,1.4395699
5.35E-09,192989.688,1.87602008
5.35E-09,192531.897,1.45358217
5.35E-09,192524.768,1.90646041
1.70E-09,192055.9,1.22064747
1.40E-09,191538.755,1.26075283
2.17E-09,192046.39,1.23919405
1.88E-09,191533.113,1.27660244
5.35E-09,192049.35,1.42392445
5.35E-09,192043.68,1.87403709
5.35E-09,191525.835,1.44056551
5.35E-09,191523.518,1.90620475
5.35E-09,192041.622,1.46734618
5.35E-09,192035.946,1.93698341
5.35E-09,191528.023,1.48040881
5.35E-09,191521.322,1.96805491
5.52E-11,191024.91,1.18971167
1.02E-11,190386.013,1.21483397
7.11E-10,191096.066,0.854027775
4.38E-09,191027.359,1.1656262
5.36E-10,190464.026,1.01417189
4.06E-09,190394.42,1.19060106
4.33E-09,191024.91,1.18971167
5.35E-09,190989.328,1.59384233
3.99E-09,190386.013,1.21483397
5.35E-09,190383.733,1.61181487
2.17E-14,189734.426,1.24111134
3.85E-10,189773.287,1.07756154
3.70E-09,189740.12,1.21855754
2.58E-10,189139.831,1.1193485
3.36E-09,189085.243,1.24190955
3.63E-09,189734.426,1.24111134
5.35E-09,189739.196,1.63336524
3.30E-09,189072.73,1.26122782
5.35E-09,189070.576,1.65519399
1.11E-09,191010.499,1.3046902
8.23E-10,190367.239,1.35801183
1.60E-09,190990.962,1.31765509
1.32E-09,190391.312,1.36477078
5.35E-09,190995.544,1.45788502
5.35E-09,190985.098,1.93884544
5.35E-09,190392.963,1.47741421
5.35E-09,190397.225,1.97330059
5.35E-09,190979.568,1.49366315
5.35E-09,190972.311,2.000688
5.35E-09,190384.313,1.50957146
5.35E-09,190377.716,2.0357695
5.60E-10,189784.507,1.41475158
3.55E-10,189157.845,1.46490315
1.03E-09,189759.113,1.41867836
7.53E-10,189090.154,1.48335038
5.35E-09,189784.302,1.49908546
5.35E-09,189769.235,2.01040305
5.31E-09,189142.394,1.52254045
5.35E-09,189097.701,2.04980849
5.35E-09,189748.806,1.52935317
5.35E-09,189742.185,2.07391277
5.35E-09,189077.474,1.5511881
5.35E-09,189061.096,2.11480063
1.56E-10,188443.228,1.1714434
3.02E-09,188374.445,1.26366293
7.90E-11,187721.288,1.23688864
2.68E-09,187592.138,1.28773995
2.96E-09,188354.825,1.28293566
5.35E-09,188349.026,1.6786059
2.63E-09,187582.82,1.30605054
5.35E-09,187572.158,1.70448769
2.78E-11,186743.574,1.31605832
2.34E-09,186743.574,1.31605832
3.29E-12,185756.153,1.35179824
2.00E-09,185756.153,1.35179824
2.29E-09,186737.414,1.33083995
5.35E-09,186722.838,1.73346368
1.95E-09,185740.433,1.36263477
5.35E-09,185774.571,1.76647391
1.90E-10,188827.537,1.52448983
6.88E-11,187645.077,1.58666427
4.72E-10,188528.732,1.55412451
2.09E-10,187537.643,1.61080675
5.21E-09,188435.113,1.55040726
5.35E-09,188366.696,2.09235212
5.04E-09,187645.077,1.58666427
5.35E-09,187580.63,2.13805599
